Date,Time,State,City,Location_Zone,Ride_Request,Available_Vehicle,Completed_Rides,Cancelled_Rides,Average_Wait_Time,Surge_Multiplier
2026-06-02,10:00:00,Maharashtra,Mumbai,Borivali,122,186,113,9,4.4,1.03
2026-06-05,08:00:00,Maharashtra,,Andheri,211,158,189,22,8.02,1.15
2026-07-27,17:00:00,Maharashtra,Mumbai,Kurla,313,217,268,45,7.42,1.23
2026-06-07,05:00:00,Maharashtra,Mumbai,Bandra,44,113,43,1,5.01,1.0
2026-07-13,11:00:00,Maharashtra,Mumbai,Bandra,67,108,62,5,4.24,1.0
2026-07-11,03:00:00,Maharashtra,Mumbai,Andheri,61,127,58,3,4.84,1.06
2026-07-27,22:00:00,Maharashtra,Mumbai,Powai,83,129,81,2,5.43,1.05
2026-05-16,04:00:00,Maharashtra,Mumbai,Andheri,35,133,33,2,,1.0
2026-06-17,01:00:00,Maharashtra,Mumbai,Lower Parel,62,165,58,4,4.63,1.0
2026-07-18,06:00:00,Maharashtra,Mumbai,Borivali,114,187,103,11,4.87,
2026-06-02,08:00:00,Maharashtra,Mumbai,Borivali,242,182,221,21,7.02,1.17
2026-06-25,20:00:00,Maharashtra,Mumbai,Borivali,269,210,237,32,8.01,1.2
2026-06-10,19:00:00,Maharashtra,Mumbai,Kurla,325,210,282,43,8.01,1.19
2026-05-26,04:00:00,Maharashtra,Mumbai,Lower Parel,52,155,48,4,4.28,1.01
2026-07-21,07:00:00,Maharashtra,Mumbai,Bandra,132,148,117,15,5.39,1.07
2026-07-13,06:00:00,Maharashtra,Mumbai,Lower Parel,118,164,105,13,5.51,1.0
2026-06-02,07:00:00,Maharashtra,Mumbai,Borivali,245,190,217,28,5.83,1.17
2026-05-31,15:00:00,Maharashtra,Mumbai,Powai,91,120,82,9,5.68,1.04
2026-05-06,04:00:00,Maharashtra,Mumbai,Bandra,51,104,49,2,5.82,1.0
2026-06-20,14:00:00,Maharashtra,Mumbai,Bandra,119,129,111,8,6.03,1.06
2026-07-18,09:00:00,Maharashtra,Mumbai,Borivali,182,200,171,11,5.71,1.07
2026-07-23,16:00:00,Maharashtra,Mumbai,Dadar,68,114,64,4,6.17,1.0
2026-05-17,08:00:00,Maharashtra,Mumbai,Kurla,211,198,185,26,6.42,1.08
2026-06-12,14:00:00,Maharashtra,Mumbai,Borivali,191,210,180,11,4.93,1.04
2026-06-09,12:00:00,Maharashtra,Mumbai,Borivali,163,219,147,16,5.35,1.0
2026-07-27,14:00:00,Maharashtra,Mumbai,Bandra,136,133,126,10,5.41,1.04
2026-05-16,02:00:00,Maharashtra,Mumbai,Powai,33,136,31,2,4.06,1.0
2026-06-20,23:00:00,Maharashtra,Mumbai,Andheri,82,137,76,6,5.05,1.0
2026-06-30,04:00:00,Maharashtra,Mumbai,Andheri,58,124,57,1,4.57,1.03
2026-05-21,09:00:00,Maharashtra,Mumbai,Bandra,156,158,141,15,6.15,1.09
2026-07-06,01:00:00,Maharashtra,Mumbai,Andheri,45,149,41,4,4.07,1.02
2026-06-25,14:00:00,Maharashtra,Mumbai,,95,98,84,11,5.68,1.03
2026-06-28,05:00:00,Maharashtra,Mumbai,Andheri,49,136,46,3,3.12,1.0
2026-05-19,09:00:00,Maharashtra,Mumbai,Kurla,227,199,210,17,7.66,1.14
2026-05-06,08:00:00,Maharashtra,Mumbai,Lower Parel,237,193,221,16,6.98,1.17
2026-05-26,08:00:00,Maharashtra,Mumbai,Borivali,224,193,199,25,6.64,1.11
2026-07-03,23:00:00,Maharashtra,Mumbai,Thane,80,113,74,6,4.92,1.0
2026-05-01,15:00:00,Maharashtra,Mumbai,Powai,88,114,86,2,6.06,1.03
2026-07-25,04:00:00,Maharashtra,Mumbai,Powai,41,134,38,3,4.72,1.0
2026-07-29,19:00:00,Maharashtra,Mumbai,Bandra,184,145,164,20,7.29,1.19
2026-05-16,20:00:00,Maharashtra,Mumbai,Kurla,239,218,216,23,7.1,1.13
2026-07-25,01:00:00,Maharashtra,Mumbai,Thane,,108,36,2,4.57,1.01
2026-07-19,16:00:00,Maharashtra,Mumbai,Andheri,93,137,90,3,5.77,1.01
2026-05-19,00:00:00,Maharashtra,Mumbai,Lower Parel,53,178,51,2,5.37,1.02
2026-07-21,19:00:00,Maharashtra,Mumbai,Andheri,209,163,193,16,7.52,1.19
2026-06-15,,Maharashtra,Mumbai,Lower Parel,159,172,148,11,6.07,1.05
2026-06-09,13:00:00,Maharashtra,Mumbai,Kurla,209,215,196,13,5.14,1.03
2026-06-10,13:00:00,Maharashtra,Mumbai,Dadar,102,117,98,4,6.14,1.04
2026-06-28,03:00:00,Maharashtra,Mumbai,Andheri,48,135,42,6,5.61,1.0
2026-05-05,19:00:00,Maharashtra,Mumbai,Thane,171,144,148,23,7.66,1.14
2026-05-13,14:00:00,Maharashtra,Mumbai,Andheri,140,172,131,9,4.51,1.02
2026-05-19,17:00:00,Maharashtra,Mumbai,Powai,176,143,158,18,6.47,1.1
2026-05-28,02:00:00,Maharashtra,Mumbai,Borivali,77,151,68,9,4.76,1.03
2026-06-26,10:00:00,Maharashtra,Mumbai,Dadar,67,122,63,4,5.03,1.0
2026-05-11,10:00:00,Maharashtra,Mumbai,Bandra,91,100,78,13,4.79,1.08
2026-05-23,12:00:00,Maharashtra,Mumbai,Kurla,182,227,163,19,6.49,1.04
2026-06-06,05:00:00,Maharashtra,Mumbai,Borivali,71,178,67,4,6.01,1.0
2026-05-15,07:00:00,Maharashtra,Mumbai,Powai,176,144,157,19,7.46,1.14
2026-06-01,10:00:00,Maharashtra,Mumbai,Dadar,56,106,53,3,4.24,1.0
2026-05-30,19:00:00,Maharashtra,Mumbai,Kurla,220,220,198,22,6.61,1.11
2026-05-09,13:00:00,Maharashtra,Mumbai,Borivali,198,180,177,21,6.15,1.13
2026-06-13,06:00:00,Maharashtra,Mumbai,Andheri,102,139,95,7,5.27,1.0
2026-06-20,20:00:00,Maharashtra,Mumbai,Lower Parel,174,179,157,17,6.73,1.07
2026-07-14,16:00:00,Maharashtra,Mumbai,Borivali,126,170,118,8,4.44,1.0
2026-05-11,17:00:00,Maharashtra,Mumbai,Powai,221,131,184,37,7.4,1.26
2026-05-20,04:00:00,Maharashtra,Mumbai,Powai,44,127,37,7,4.72,1.0
2026-06-05,,Maharashtra,Mumbai,Andheri,44,143,43,1,3.95,1.0
2026-05-25,18:00:00,Maharashtra,Mumbai,Lower Parel,237,197,210,27,7.77,1.19
2026-06-03,07:00:00,Maharashtra,Mumbai,Powai,181,143,161,20,7.47,1.13
2026-06-11,06:00:00,Maharashtra,Mumbai,Andheri,86,144,80,6,4.77,1.01
2026-06-06,18:00:00,Maharashtra,Mumbai,Borivali,196,182,183,13,6.69,1.15
2026-06-19,18:00:00,Maharashtra,Mumbai,Kurla,290,231,260,30,6.4,1.17
2026-06-04,20:00:00,Maharashtra,Mumbai,Dadar,168,112,146,22,7.16,1.19
2026-06-26,09:00:00,Maharashtra,Mumbai,Dadar,113,113,107,6,6.32,1.12
2026-07-02,04:00:00,Maharashtra,Mumbai,Thane,40,90,38,2,4.57,1.01
2026-07-11,09:00:00,Maharashtra,Mumbai,Andheri,158,152,145,13,5.99,1.07
2026-06-19,16:00:00,Maharashtra,Mumbai,Powai,99,158,92,7,6.11,1.0
2026-06-26,14:00:00,Maharashtra,Mumbai,Bandra,118,141,109,9,5.1,1.03
2026-05-10,14:00:00,Maharashtra,Mumbai,Andheri,138,145,124,14,5.15,1.09
2026-06-22,21:00:00,Maharashtra,Mumbai,Dadar,49,112,45,4,5.69,1.0
2026-07-19,06:00:00,Maharashtra,Mumbai,Powai,98,127,90,8,5.66,1.02
2026-05-23,00:00:00,Maharashtra,Mumbai,Lower Parel,64,169,55,9,5.96,1.0
2026-05-08,10:00:00,Maharashtra,Mumbai,Borivali,133,189,128,5,4.54,1.0
2026-05-19,17:00:00,Maharashtra,Mumbai,Borivali,250,207,227,23,7.6,1.15
2026-05-24,00:00:00,Maharashtra,Mumbai,Borivali,62,164,58,4,5.31,1.0
2026-05-11,10:00:00,Maharashtra,Mumbai,Thane,95,111,86,9,6.51,1.01
2026-06-09,13:00:00,Maharashtra,Mumbai,Bandra,135,125,119,16,6.12,1.1
2026-06-18,20:00:00,Maharashtra,Mumbai,Bandra,177,135,155,22,7.25,1.18
2026-06-05,10:00:00,Maharashtra,Mumbai,Lower Parel,114,161,109,5,5.09,1.01
2026-06-24,04:00:00,Maharashtra,Mumbai,Andheri,32,127,31,1,3.6,1.0
2026-07-24,04:00:00,Maharashtra,,Bandra,46,108,43,3,,1.0
2026-06-10,01:00:00,Maharashtra,Mumbai,Lower Parel,70,163,64,6,6.04,1.02
2026-06-22,22:00:00,Maharashtra,Mumbai,Borivali,96,189,83,13,5.17,1.04
2026-05-16,12:00:00,Maharashtra,Mumbai,Lower Parel,172,174,153,19,6.0,1.01
2026-05-09,05:00:00,Maharashtra,Mumbai,Thane,44,96,40,4,5.49,1.0
2026-06-14,14:00:00,Maharashtra,Mumbai,Lower Parel,157,144,148,9,6.29,1.08
2026-07-18,10:00:00,Maharashtra,Mumbai,Powai,,132,77,3,4.58,1.01
2026-07-28,14:00:00,Maharashtra,Mumbai,Dadar,92,120,84,8,6.01,1.02
2026-05-09,10:00:00,Maharashtra,Mumbai,Andheri,,149,93,9,5.8,1.0
,08:00:00,Maharashtra,Mumbai,Kurla,299,233,265,34,7.43,1.14
2026-07-09,23:00:00,Maharashtra,Mumbai,Andheri,99,136,91,8,5.94,1.0
2026-07-26,07:00:00,Maharashtra,Mumbai,Lower Parel,147,167,133,14,5.29,1.06
2026-06-17,09:00:00,Maharashtra,Mumbai,Dadar,121,103,110,11,6.55,1.13
2026-05-23,22:00:00,Maharashtra,Mumbai,Kurla,119,188,113,6,5.32,1.02
2026-06-21,13:00:00,Maharashtra,Mumbai,Bandra,97,103,89,8,6.41,1.06
2026-05-30,18:00:00,Maharashtra,Mumbai,Lower Parel,185,143,161,24,6.96,1.12
2026-07-12,23:00:00,Maharashtra,Mumbai,Kurla,132,226,125,7,5.02,1.0
2026-07-07,,Maharashtra,Mumbai,Bandra,77,119,71,6,5.18,1.0
2026-06-29,18:00:00,Maharashtra,Mumbai,Borivali,300,210,262,38,7.4,1.2
2026-05-19,09:00:00,Maharashtra,Mumbai,Powai,182,140,163,19,7.27,1.17
2026-05-08,02:00:00,Maharashtra,Mumbai,Andheri,51,124,49,2,4.68,1.0
2026-06-25,21:00:00,Maharashtra,Mumbai,Powai,88,111,80,8,7.39,1.0
2026-06-02,11:00:00,Maharashtra,Mumbai,Powai,91,140,84,7,5.33,1.0
2026-07-19,05:00:00,Maharashtra,Mumbai,Borivali,72,178,67,5,3.82,1.0
2026-06-22,23:00:00,Maharashtra,Mumbai,Dadar,46,103,44,2,5.58,1.0
2026-06-16,16:00:00,Maharashtra,Mumbai,Powai,70,138,68,2,5.81,1.0
2026-06-22,19:00:00,Maharashtra,Mumbai,Lower Parel,228,182,205,23,7.71,1.15
2026-07-09,15:00:00,Maharashtra,Mumbai,Andheri,111,160,106,5,5.24,1.0
2026-06-21,03:00:00,Maharashtra,Mumbai,Lower Parel,62,176,56,6,4.33,1.0
2026-07-18,15:00:00,Maharashtra,Mumbai,Dadar,68,113,65,3,4.81,1.0
2026-07-22,12:00:00,Maharashtra,Mumbai,Kurla,196,211,181,15,5.72,1.03
2026-07-10,15:00:00,Maharashtra,Mumbai,Bandra,68,102,63,5,6.01,1.02
2026-05-19,16:00:00,Maharashtra,Mumbai,Thane,82,118,78,4,5.93,1.03
2026-07-18,19:00:00,Maharashtra,Mumbai,Lower Parel,182,171,168,14,6.36,1.05
2026-07-20,05:00:00,Maharashtra,Mumbai,Andheri,44,145,39,5,4.43,1.0
2026-07-12,22:00:00,Maharashtra,Mumbai,Borivali,131,200,120,11,4.91,1.0
2026-07-08,10:00:00,Maharashtra,Mumbai,Andheri,105,136,98,7,7.13,1.01
2026-06-28,06:00:00,Maharashtra,Mumbai,Powai,105,138,97,8,6.05,1.04
2026-07-22,13:00:00,Maharashtra,Mumbai,Bandra,111,141,102,9,6.47,1.04
2026-06-24,01:00:00,Maharashtra,Mumbai,Bandra,49,131,44,5,4.53,1.0
2026-06-14,06:00:00,Maharashtra,Mumbai,Andheri,85,,78,7,5.02,1.05
2026-05-26,04:00:00,Maharashtra,Mumbai,Kurla,72,191,69,3,4.81,1.0
2026-07-25,17:00:00,Maharashtra,Mumbai,Thane,120,125,108,12,4.48,1.08
,18:00:00,Maharashtra,Mumbai,Lower Parel,294,196,251,43,8.01,1.23
2026-06-26,12:00:00,Maharashtra,Mumbai,Kurla,193,209,178,15,6.04,1.02
2026-05-31,19:00:00,Maharashtra,Mumbai,Dadar,119,114,110,9,5.31,1.1
2026-06-08,13:00:00,Maharashtra,Mumbai,Borivali,177,214,163,14,5.82,1.01
2026-05-11,23:00:00,Maharashtra,Mumbai,Powai,102,123,93,9,7.03,1.0
2026-05-21,19:00:00,Maharashtra,Mumbai,Borivali,257,204,232,25,6.87,1.23
2026-05-07,05:00:00,Maharashtra,Mumbai,Dadar,43,89,40,3,4.14,1.0
2026-07-22,12:00:00,Maharashtra,Mumbai,Borivali,144,166,137,7,5.91,1.04
2026-07-20,22:00:00,Maharashtra,Mumbai,Kurla,119,191,105,14,4.69,1.0
2026-07-13,10:00:00,Maharashtra,Mumbai,Borivali,133,187,127,6,5.39,1.0
2026-07-08,00:00:00,Maharashtra,Mumbai,Borivali,66,167,62,4,5.14,1.03
2026-05-12,13:00:00,Maharashtra,Mumbai,Borivali,163,165,151,12,6.82,1.04
2026-07-05,06:00:00,Maharashtra,Mumbai,Borivali,138,186,125,13,5.71,1.0
2026-07-16,21:00:00,Maharashtra,Mumbai,Andheri,102,146,93,9,4.66,1.01
2026-06-05,12:00:00,Maharashtra,Mumbai,Borivali,180,,169,11,6.46,1.03
2026-07-12,08:00:00,Maharashtra,Mumbai,Lower Parel,165,168,154,11,5.95,1.05
2026-06-08,03:00:00,Maharashtra,Mumbai,Bandra,42,109,39,3,4.22,1.0
2026-06-08,19:00:00,Maharashtra,Mumbai,Borivali,290,208,263,27,7.42,1.2
2026-06-20,02:00:00,Maharashtra,Mumbai,Dadar,31,85,30,1,4.46,1.0
2026-06-03,03:00:00,Maharashtra,Mumbai,Powai,50,131,45,5,4.16,1.0
2026-05-24,08:00:00,Maharashtra,Mumbai,Borivali,169,,150,19,6.27,1.07
2026-06-10,22:00:00,Maharashtra,Mumbai,Bandra,81,135,74,7,5.35,1.0
2026-06-03,19:00:00,Maharashtra,Mumbai,,282,207,247,35,5.96,
2026-06-12,00:00:00,Maharashtra,Mumbai,Lower Parel,56,166,50,6,3.56,1.0
2026-06-19,01:00:00,Maharashtra,Mumbai,Kurla,75,181,71,4,4.0,1.0
2026-06-05,,Maharashtra,Mumbai,Dadar,84,110,82,2,5.58,1.0
2026-06-21,05:00:00,Maharashtra,Mumbai,Lower Parel,45,160,44,1,4.9,1.0
2026-05-27,,Maharashtra,Mumbai,Kurla,72,191,63,9,4.57,1.0
2026-07-14,12:00:00,Maharashtra,Mumbai,Andheri,127,167,119,8,4.96,1.02
2026-06-12,04:00:00,Maharashtra,Mumbai,Thane,44,105,40,4,4.21,1.01
2026-06-26,09:00:00,Maharashtra,Mumbai,Thane,148,136,137,11,6.36,1.1
2026-06-18,19:00:00,Maharashtra,Mumbai,Dadar,150,104,129,21,6.69,1.2
2026-05-12,10:00:00,Maharashtra,Mumbai,Dadar,75,89,69,6,5.49,1.04
2026-07-16,21:00:00,Maharashtra,Mumbai,Dadar,69,93,62,7,5.34,1.02
2026-05-05,01:00:00,Maharashtra,Mumbai,Thane,36,115,35,1,4.2,1.02
2026-06-18,09:00:00,Maharashtra,Mumbai,Andheri,195,136,174,21,7.5,1.16
2026-07-11,19:00:00,Maharashtra,Mumbai,Dadar,136,98,118,18,7.17,1.14
2026-05-05,19:00:00,Maharashtra,Mumbai,Borivali,294,210,259,35,7.72,1.19
2026-06-15,23:00:00,Maharashtra,Mumbai,Lower Parel,131,173,125,6,5.54,1.05
2026-05-29,03:00:00,Maharashtra,Mumbai,Bandra,45,102,41,4,4.84,1.0
2026-05-15,20:00:00,Maharashtra,Mumbai,Andheri,206,163,183,23,6.09,1.16
2026-06-08,18:00:00,Maharashtra,Mumbai,Andheri,232,153,210,22,8.12,1.25
2026-05-04,14:00:00,Maharashtra,Mumbai,Powai,149,150,136,13,5.88,1.08
2026-06-05,01:00:00,Maharashtra,Mumbai,Powai,65,135,60,5,4.66,1.03
2026-07-15,03:00:00,Maharashtra,Mumbai,Thane,38,100,36,2,4.89,1.0
2026-07-11,04:00:00,Maharashtra,Mumbai,Kurla,90,199,86,4,4.6,1.04
2026-05-07,00:00:00,Maharashtra,Mumbai,,53,157,51,2,4.02,1.0
2026-06-29,18:00:00,Maharashtra,Mumbai,Andheri,229,150,197,32,6.66,1.19
2026-06-14,14:00:00,Maharashtra,Mumbai,Powai,133,129,119,14,6.73,1.08
2026-07-17,19:00:00,Maharashtra,Mumbai,Andheri,213,174,191,22,6.63,1.12
2026-06-19,08:00:00,Maharashtra,Mumbai,Powai,171,137,151,20,6.11,1.13
2026-06-23,10:00:00,Maharashtra,Mumbai,Andheri,82,128,77,5,5.06,1.0
2026-05-11,13:00:00,Maharashtra,Mumbai,Dadar,100,104,91,9,5.93,1.06
2026-06-09,00:00:00,Maharashtra,Mumbai,Powai,52,110,47,5,5.58,1.0
2026-05-01,17:00:00,Maharashtra,Mumbai,Borivali,247,217,223,24,5.38,1.1
2026-06-05,16:00:00,Maharashtra,Mumbai,Thane,77,120,72,5,4.41,1.0
2026-07-12,10:00:00,Maharashtra,Mumbai,Thane,86,102,81,5,5.77,1.04
2026-05-29,00:00:00,Maharashtra,Mumbai,Powai,51,152,48,3,5.11,1.04
2026-05-03,09:00:00,Maharashtra,Mumbai,Andheri,149,150,131,18,6.1,1.03
2026-06-30,02:00:00,Maharashtra,Mumbai,Kurla,69,180,63,6,4.43,1.0
2026-05-03,03:00:00,Maharashtra,Mumbai,Lower Parel,53,151,50,3,5.07,1.0
2026-05-26,04:00:00,Maharashtra,Mumbai,Bandra,37,121,35,2,4.61,1.0
2026-07-27,06:00:00,Maharashtra,Mumbai,Powai,98,154,92,6,4.22,1.0
2026-07-12,19:00:00,Maharashtra,Mumbai,Kurla,249,212,222,27,7.58,
2026-07-14,09:00:00,Maharashtra,Mumbai,Lower Parel,192,187,180,12,6.67,1.12
2026-05-07,06:00:00,Maharashtra,Mumbai,Powai,103,130,95,8,5.64,1.0
2026-07-12,12:00:00,Maharashtra,Mumbai,Andheri,136,129,119,17,6.98,1.04
2026-07-11,15:00:00,Maharashtra,Mumbai,Andheri,101,141,90,11,5.02,1.01
2026-05-28,10:00:00,Maharashtra,Mumbai,Dadar,65,112,62,3,4.78,1.01
2026-05-08,22:00:00,Maharashtra,Mumbai,Powai,96,148,90,6,4.5,1.0
2026-07-08,22:00:00,Maharashtra,Mumbai,Andheri,103,139,97,6,5.39,1.02
2026-06-14,03:00:00,Maharashtra,Mumbai,Dadar,34,111,29,5,3.75,1.0
2026-05-21,07:00:00,Maharashtra,Mumbai,Thane,147,117,137,10,7.31,1.17
2026-06-24,12:00:00,Maharashtra,Mumbai,Bandra,106,118,93,13,4.98,1.05
2026-07-01,19:00:00,Maharashtra,Mumbai,Lower Parel,257,189,235,22,7.04,1.18
2026-05-18,07:00:00,Maharashtra,Mumbai,Andheri,,152,157,19,6.86,1.12
2026-06-11,06:00:00,Maharashtra,Mumbai,Powai,86,119,75,11,5.57,1.04
2026-05-04,18:00:00,Maharashtra,Mumbai,Lower Parel,248,190,226,22,7.72,1.16
2026-05-08,14:00:00,Maharashtra,Mumbai,Kurla,206,186,190,16,5.93,1.06
2026-07-01,11:00:00,Maharashtra,Mumbai,Andheri,95,131,81,14,6.26,1.0
2026-05-16,15:00:00,Maharashtra,Mumbai,Powai,103,135,101,2,5.68,1.0
2026-05-13,10:00:00,Maharashtra,Mumbai,Lower Parel,118,144,108,10,6.01,1.01
2026-06-10,03:00:00,Maharashtra,Mumbai,Bandra,37,94,34,3,5.32,1.03
2026-05-13,02:00:00,Maharashtra,Mumbai,Lower Parel,43,148,42,1,4.0,1.0
2026-06-20,13:00:00,Maharashtra,Mumbai,Lower Parel,152,173,132,20,5.67,1.01
2026-05-03,,Maharashtra,Mumbai,Thane,81,125,73,8,5.54,1.01
2026-05-03,10:00:00,Maharashtra,Mumbai,Kurla,153,190,140,13,5.16,1.07
2026-05-15,23:00:00,Maharashtra,Mumbai,Bandra,77,133,71,6,5.61,1.0
2026-07-26,19:00:00,Maharashtra,Mumbai,Lower Parel,181,165,167,14,6.77,1.05
2026-07-19,01:00:00,Maharashtra,Mumbai,Powai,46,151,41,5,4.2,1.02
2026-07-29,14:00:00,Maharashtra,Mumbai,Lower Parel,162,158,140,22,6.22,1.06
2026-07-19,03:00:00,Maharashtra,Mumbai,Andheri,48,134,45,3,3.23,1.04
2026-07-11,16:00:00,Maharashtra,Mumbai,Lower Parel,117,160,102,15,4.42,1.0
2026-06-22,06:00:00,Maharashtra,Mumbai,Powai,103,140,92,11,5.47,1.0
2026-05-06,11:00:00,Maharashtra,Mumbai,Thane,81,109,78,3,4.38,1.02
2026-07-27,17:00:00,Maharashtra,Mumbai,Thane,155,134,144,11,6.01,1.17
2026-06-30,21:00:00,Maharashtra,Mumbai,Thane,95,127,85,10,5.67,1.0
2026-07-22,23:00:00,Maharashtra,Mumbai,Bandra,64,124,62,2,4.62,1.0
2026-06-23,09:00:00,Maharashtra,Mumbai,Bandra,148,130,137,11,7.19,1.08
2026-07-22,22:00:00,Maharashtra,Mumbai,Thane,70,118,62,8,4.85,1.0
2026-05-27,12:00:00,Maharashtra,Mumbai,Powai,110,144,103,7,5.9,1.03
2026-06-22,09:00:00,Maharashtra,Mumbai,Powai,167,144,161,6,6.27,1.16
2026-06-16,11:00:00,Maharashtra,Mumbai,Lower Parel,102,148,94,8,4.82,1.0
2026-07-17,19:00:00,Maharashtra,Mumbai,Powai,219,141,194,25,8.51,1.19
2026-06-01,22:00:00,Maharashtra,Mumbai,Dadar,77,90,63,14,5.3,1.02
2026-06-07,04:00:00,Maharashtra,Mumbai,Andheri,72,138,67,5,4.78,1.02
2026-07-11,04:00:00,Maharashtra,Mumbai,Borivali,55,165,50,5,3.85,1.03
2026-05-07,09:00:00,Maharashtra,Mumbai,Andheri,188,154,166,22,6.7,1.11
2026-05-03,17:00:00,Maharashtra,Mumbai,Borivali,192,188,174,18,6.77,1.11
2026-05-15,02:00:00,Maharashtra,Mumbai,Thane,35,99,33,2,4.86,1.01
2026-07-19,21:00:00,Maharashtra,Mumbai,Lower Parel,90,167,84,6,5.84,1.0
2026-07-20,16:00:00,Maharashtra,Mumbai,Kurla,112,200,104,8,4.54,1.0
2026-05-10,04:00:00,Maharashtra,Mumbai,Andheri,47,125,47,0,3.35,1.0
2026-05-19,09:00:00,Maharashtra,Mumbai,Dadar,108,111,99,9,5.8,1.12
2026-05-11,18:00:00,Maharashtra,Mumbai,Bandra,169,138,154,15,6.82,1.12
2026-07-11,01:00:00,Maharashtra,Mumbai,Borivali,55,173,51,4,3.47,1.05
2026-05-19,17:00:00,Maharashtra,Mumbai,Andheri,221,153,198,23,7.51,1.2
2026-06-10,05:00:00,Maharashtra,Mumbai,Borivali,70,170,66,4,5.06,1.0
2026-06-18,07:00:00,Maharashtra,Mumbai,Bandra,139,149,129,10,7.85,1.11
2026-07-21,22:00:00,Maharashtra,Mumbai,Borivali,119,186,111,8,5.21,1.03
2026-06-18,05:00:00,Maharashtra,Mumbai,Dadar,25,99,23,2,4.54,1.05
2026-05-29,00:00:00,Maharashtra,Mumbai,Lower Parel,47,174,46,1,4.2,1.0
,11:00:00,Maharashtra,Mumbai,Borivali,148,170,139,9,5.85,1.01
2026-06-20,07:00:00,Maharashtra,Mumbai,Dadar,81,103,74,7,5.02,1.07
2026-07-09,22:00:00,Maharashtra,Mumbai,Powai,100,125,89,11,5.97,1.02
2026-06-12,06:00:00,Maharashtra,Mumbai,Borivali,123,202,113,10,5.39,1.0
2026-06-27,22:00:00,Maharashtra,Mumbai,Lower Parel,104,154,99,5,4.99,1.0
2026-06-25,13:00:00,Maharashtra,Mumbai,Lower Parel,151,189,135,16,5.6,1.01
2026-05-31,23:00:00,Maharashtra,Mumbai,Borivali,124,172,114,10,5.78,1.0
2026-05-07,02:00:00,Maharashtra,Mumbai,Thane,45,118,41,4,5.2,1.0
2026-05-20,08:00:00,Maharashtra,,Lower Parel,199,188,183,16,6.29,1.1
2026-06-23,03:00:00,Maharashtra,Mumbai,Borivali,53,187,49,4,4.08,1.0
2026-06-09,20:00:00,Maharashtra,Mumbai,Lower Parel,269,203,229,40,6.87,1.13
2026-05-22,20:00:00,Maharashtra,Mumbai,Thane,151,109,134,17,6.95,1.16
2026-06-13,15:00:00,Maharashtra,Mumbai,Bandra,82,101,74,8,5.56,1.0
2026-06-13,19:00:00,Maharashtra,Mumbai,Dadar,129,121,118,11,6.74,1.14
2026-05-09,18:00:00,Maharashtra,Mumbai,Bandra,171,152,155,16,6.59,1.07
2026-06-16,06:00:00,Maharashtra,Mumbai,Andheri,103,139,96,7,5.37,1.02
2026-07-06,06:00:00,Maharashtra,Mumbai,Kurla,142,194,132,10,5.55,1.0
2026-06-26,00:00:00,Maharashtra,Mumbai,Andheri,56,148,53,3,5.66,1.03
2026-07-12,06:00:00,Maharashtra,Mumbai,Kurla,153,210,145,8,5.63,1.0
2026-07-02,23:00:00,Maharashtra,Mumbai,Powai,96,132,93,3,5.74,1.0
2026-07-19,19:00:00,Maharashtra,Mumbai,Andheri,171,136,159,12,5.8,1.1
2026-07-14,09:00:00,Maharashtra,Mumbai,Bandra,169,157,156,13,5.32,1.07
2026-06-20,15:00:00,Maharashtra,Mumbai,Kurla,127,213,124,3,6.29,1.0
2026-05-01,22:00:00,Maharashtra,Mumbai,Bandra,85,137,80,5,,1.0
2026-06-12,04:00:00,Maharashtra,Mumbai,Lower Parel,61,170,57,4,5.7,1.04
2026-06-04,20:00:00,Maharashtra,Mumbai,Thane,177,137,161,16,7.93,1.19
2026-06-28,19:00:00,Maharashtra,Mumbai,Andheri,170,164,148,22,5.94,1.09
2026-07-21,12:00:00,Maharashtra,Mumbai,Kurla,172,201,158,14,6.03,1.08
2026-06-02,12:00:00,Maharashtra,Mumbai,Andheri,158,152,142,16,6.69,1.09
2026-06-04,06:00:00,Maharashtra,Mumbai,Thane,96,93,86,10,5.81,1.05
2026-05-24,06:00:00,Maharashtra,Mumbai,Andheri,91,146,83,8,4.12,1.0
2026-05-22,21:00:00,Maharashtra,Mumbai,Dadar,70,98,64,6,4.43,1.0
2026-06-27,00:00:00,Maharashtra,Mumbai,Lower Parel,67,162,63,4,5.15,1.0
2026-05-07,02:00:00,Maharashtra,Mumbai,Andheri,67,118,62,5,4.88,1.0
2026-06-27,13:00:00,Maharashtra,Mumbai,Powai,151,144,140,11,6.46,1.07
2026-06-20,20:00:00,Maharashtra,Mumbai,Kurla,224,201,200,24,7.19,1.14
2026-06-13,01:00:00,Maharashtra,Mumbai,Andheri,48,126,44,4,4.87,1.02
2026-06-29,07:00:00,Maharashtra,Mumbai,Dadar,135,113,123,12,7.64,1.15
2026-06-10,11:00:00,Maharashtra,Mumbai,Kurla,146,200,139,7,5.6,1.0
2026-05-21,00:00:00,Maharashtra,Mumbai,Kurla,74,190,71,3,4.43,1.01
2026-06-18,19:00:00,Maharashtra,Mumbai,Bandra,190,137,171,19,7.23,1.19
2026-07-20,12:00:00,Maharashtra,Mumbai,Powai,127,129,116,11,6.58,1.08
2026-05-06,16:00:00,Maharashtra,Mumbai,Dadar,81,95,75,6,6.46,1.0
